Date,Open,High,Low,Volume,Close
2000-01-03 00:00:00-05:00,11501.84961,11522.00977,11305.69043,169750000,11357.50977
2000-01-04 00:00:00-05:00,11349.75,11350.05957,10986.4502,178420000,10997.92969
2000-01-05 00:00:00-05:00,10989.37012,11215.09961,10938.66992,203190000,11122.65039
2000-01-06 00:00:00-05:00,11113.37012,11313.4502,11098.4502,176550000,11253.25977
2000-01-07 00:00:00-05:00,11247.05957,11528.13965,11239.91992,184900000,11522.55957
2000-01-10 00:00:00-05:00,11532.48047,11638.28027,11532.48047,168180000,11572.2002
2000-01-11 00:00:00-05:00,11568.46973,11663.09961,11502.7002,177300000,11511.08008
2000-01-12 00:00:00-05:00,11506.73047,11612.53027,11505.17969,194060000,11551.09961
2000-01-13 00:00:00-05:00,11558.24023,11656.58008,11524.11035,174910000,11582.42969
2000-01-14 00:00:00-05:00,11619.34961,11750.28027,11612.53027,266830000,11722.98047
2000-01-18 00:00:00-05:00,11719.19043,11720.12012,11546.4502,200220000,11560.71973
2000-01-19 00:00:00-05:00,11535.24023,11574.67969,11456.00977,193090000,11489.36035
2000-01-20 00:00:00-05:00,11490.29004,11558.7002,11274.98047,191230000,11351.2998
2000-01-21 00:00:00-05:00,11356.25977,11387.59961,11232.48047,205840000,11251.70996
2000-01-24 00:00:00-05:00,11251.94043,11366.5,10917.26953,202740000,11008.16992
2000-01-25 00:00:00-05:00,11010.95996,11079.51953,10883.4502,209230000,11029.88965
2000-01-26 00:00:00-05:00,11025.84961,11131.03027,11002.58008,188840000,11032.99023
2000-01-27 00:00:00-05:00,11035.5498,11164.13965,10915.40039,194280000,11028.01953
2000-01-28 00:00:00-05:00,11024.91992,11024.91992,10735.76953,183090000,10738.87012
2000-01-31 00:00:00-05:00,10735.76953,10956.66992,10701.63965,191880000,10940.53027
2000-02-01 00:00:00-05:00,10937.74023,11073.32031,10907.95996,183110000,11041.0498
2000-02-02 00:00:00-05:00,11037.63965,11118.92969,10987.07031,164170000,11003.2002
2000-02-03 00:00:00-05:00,11010.48047,11079.51953,10842.25977,178630000,11013.44043
2000-02-04 00:00:00-05:00,11014.37012,11089.4502,10943.01953,166590000,10963.7998
2000-02-07 00:00:00-05:00,10965.96973,10970.94043,10846.21973,145660000,10905.79004
2000-02-08 00:00:00-05:00,10904.25977,11023.05957,10904.25977,168890000,10957.59961
2000-02-09 00:00:00-05:00,10948.82031,10948.82031,10698.84961,168550000,10699.16016
2000-02-10 00:00:00-05:00,10697.91992,10738.25,10606.40039,156390000,10643.62988
2000-02-11 00:00:00-05:00,10638.63965,10638.63965,10356.95996,193540000,10425.20996
2000-02-14 00:00:00-05:00,10431.65039,10549,10430.7998,167240000,10519.83984
2000-02-15 00:00:00-05:00,10520.15039,10763.07031,10494.48047,183320000,10718.08984
2000-02-16 00:00:00-05:00,10711.82031,10741.66992,10561.41016,163280000,10561.41016
2000-02-17 00:00:00-05:00,10565.75977,10671.86035,10454.61035,195830000,10514.57031
2000-02-18 00:00:00-05:00,10514.57031,10517.75,10199.98047,208930000,10219.51953
2000-02-22 00:00:00-05:00,10219.83008,10336.79004,10103.7998,194340000,10304.83984
2000-02-23 00:00:00-05:00,10294.82031,10338.34961,10164.91992,185280000,10225.73047
2000-02-24 00:00:00-05:00,10242.48047,10248.05957,9942.780273,237540000,10092.62988
2000-02-25 00:00:00-05:00,10090.76953,10132.41992,9836.05957,195240000,9862.120117
2000-02-28 00:00:00-05:00,9854.660156,10156.54004,9842.570313,213230000,10038.65039
2000-02-29 00:00:00-05:00,10039.58008,10204.94043,10029.95996,191360000,10128.30957
2000-03-01 00:00:00-05:00,10128.11035,10186.33008,10084.55957,216780000,10137.92969
2000-03-02 00:00:00-05:00,10135.44043,10212.38965,10103.49023,206510000,10164.91992
2000-03-03 00:00:00-05:00,10171.12012,10443.51953,10171.12012,210460000,10367.2002
2000-03-06 00:00:00-05:00,10358.95996,10383.9502,10121.48047,172590000,10170.5
2000-03-07 00:00:00-05:00,10197.61035,10229.13965,9752.679688,278180000,9796.030273
2000-03-08 00:00:00-05:00,9800.69043,9918.889648,9731.80957,223310000,9856.530273
2000-03-09 00:00:00-05:00,9855.290039,10010.73047,9738.950195,187360000,10010.73047
2000-03-10 00:00:00-05:00,10008.5498,10091.38965,9907.259766,197440000,9928.820313
2000-03-13 00:00:00-05:00,9911.219727,9998.549805,9735.540039,186210000,9947.129883
2000-03-14 00:00:00-05:00,9957.669922,10043.2998,9811.240234,186080000,9811.240234
2000-03-15 00:00:00-05:00,9808.150391,10180.2002,9776.490234,204920000,10131.41016
2000-03-16 00:00:00-05:00,10139.58008,10632.45996,10138.33984,253790000,10630.59961
2000-03-17 00:00:00-05:00,10629.98047,10763.37988,10567.30957,247830000,10595.23047
2000-03-20 00:00:00-05:00,10594.75,10727.70996,10586.99023,177730000,10680.24023
2000-03-21 00:00:00-05:00,10680.24023,10907.33984,10603.61035,211950000,10907.33984
2000-03-22 00:00:00-05:00,10916.95996,10917.26953,10789.12988,195830000,10866.7002
2000-03-23 00:00:00-05:00,10884.37988,11136.61035,10831.01953,224710000,11119.86035
2000-03-24 00:00:00-05:00,11107.4502,11234.65039,11045.08984,217140000,11112.71973
2000-03-27 00:00:00-05:00,11093.25,11170.82031,10982.73047,184880000,11025.84961
2000-03-28 00:00:00-05:00,11023.67969,11094.33984,10932.78027,177780000,10936.11035
2000-03-29 00:00:00-05:00,10939.0498,11101.5498,10910.75,199370000,11018.71973
2000-03-30 00:00:00-05:00,11008.16992,11144.05957,10916.33984,214190000,10980.25
2000-03-31 00:00:00-05:00,10993.28027,11107.75977,10921.91992,179590000,10921.91992
2000-04-03 00:00:00-04:00,10863.28027,11223.79004,10862.96973,279950000,11221.92969
2000-04-04 00:00:00-04:00,11225.33984,11418.24023,10717.78027,319280000,11164.83984
2000-04-05 00:00:00-04:00,11163.29004,11218.20996,11002.58008,189310000,11033.91992
2000-04-06 00:00:00-04:00,11029.55957,11201.13965,11029.55957,161820000,11114.26953
2000-04-07 00:00:00-04:00,11122.03027,11192.4502,11062.76953,156500000,11111.48047
2000-04-10 00:00:00-04:00,11114.88965,11287.7002,11097.20996,150070000,11186.55957
2000-04-11 00:00:00-04:00,11180.98047,11361.15039,11102.48047,171130000,11287.08008
2000-04-12 00:00:00-04:00,11283.0498,11425.4502,11116.75,234780000,11125.12988
2000-04-13 00:00:00-04:00,11132.58008,11144.05957,10920.75977,200240000,10923.5498
2000-04-14 00:00:00-04:00,10922.84961,10922.84961,10201.53027,267580000,10305.76953
2000-04-17 00:00:00-04:00,10303.29004,10583.75,10232.5498,247520000,10582.50977
2000-04-18 00:00:00-04:00,10584.01953,10773.92969,10571.33984,218380000,10767.41992
2000-04-19 00:00:00-04:00,10748.96973,10789.44043,10632.15039,193860000,10674.95996
2000-04-20 00:00:00-04:00,10668.19043,10845.29004,10665.08984,158390000,10844.0498
2000-04-24 00:00:00-04:00,10822.33008,10910.75,10695.44043,295330000,10906.09961
2000-04-25 00:00:00-04:00,10916.65039,11136.61035,10881.04004,240200000,11124.82031
2000-04-26 00:00:00-04:00,11127.91992,11141.87988,10902.05957,198970000,10945.5
