Date,Open,High,Low,Volume,Close
2000-01-03 00:00:00-05:00,4186.189941,4192.189941,3989.709961,1510070000,4131.149902
2000-01-04 00:00:00-05:00,4020,4073.25,3898.22998,1511840000,3901.689941
2000-01-05 00:00:00-05:00,3854.350098,3924.209961,3734.870117,1735670000,3877.540039
2000-01-06 00:00:00-05:00,3834.439941,3868.76001,3715.620117,1598320000,3727.129883
2000-01-07 00:00:00-05:00,3711.090088,3882.669922,3711.090088,1634930000,3882.620117
2000-01-10 00:00:00-05:00,4002.22998,4072.360107,3958.830078,1691710000,4049.669922
2000-01-11 00:00:00-05:00,4031.379883,4066.659912,3904.820068,1694460000,3921.189941
2000-01-12 00:00:00-05:00,3950.949951,3950.97998,3834.530029,1525900000,3850.02002
2000-01-13 00:00:00-05:00,3915.139893,3957.469971,3858.219971,1476970000,3957.209961
2000-01-14 00:00:00-05:00,4045.719971,4091.949951,4045.719971,1656630000,4064.27002
2000-01-18 00:00:00-05:00,4059.649902,4148,4053.209961,1585230000,4130.810059
2000-01-19 00:00:00-05:00,4116.27002,4164.649902,4084.72998,1652210000,4151.290039
2000-01-20 00:00:00-05:00,4205.060059,4227.350098,4143.609863,1851300000,4189.509766
2000-01-21 00:00:00-05:00,4236.649902,4238,4168.299805,1923680000,4235.399902
2000-01-24 00:00:00-05:00,4290.379883,4303.149902,4095.310059,1989050000,4096.080078
2000-01-25 00:00:00-05:00,4124.75,4167.629883,4028.51001,1743630000,4167.410156
2000-01-26 00:00:00-05:00,4174.720215,4174.720215,4069.909912,1717000000,4069.909912
2000-01-27 00:00:00-05:00,4120.5,4140.089844,3973.590088,1798460000,4039.560059
2000-01-28 00:00:00-05:00,4010.139893,4048.310059,3856.22998,1616370000,3887.070068
2000-01-31 00:00:00-05:00,3873.840088,3940.459961,3748.030029,1507630000,3940.350098
2000-02-01 00:00:00-05:00,3961.070068,4053.159912,3911.840088,1398240000,4051.97998
2000-02-02 00:00:00-05:00,4059.030029,4125.75,4051.439941,1527880000,4073.959961
2000-02-03 00:00:00-05:00,4134.649902,4211.060059,4085.530029,1722330000,4210.97998
2000-02-04 00:00:00-05:00,4242.149902,4294.839844,4229.200195,1751450000,4244.140137
2000-02-07 00:00:00-05:00,4274.029785,4321.959961,4244.740234,1625540000,4321.77002
2000-02-08 00:00:00-05:00,4370.009766,4428.47998,4370.009766,1971180000,4427.5
2000-02-09 00:00:00-05:00,4460.180176,4460.759766,4362.740234,1775590000,4363.240234
2000-02-10 00:00:00-05:00,4390.160156,4485.669922,4357.689941,1813590000,4485.629883
2000-02-11 00:00:00-05:00,4489.330078,4489.790039,4360.540039,1738590000,4395.450195
2000-02-14 00:00:00-05:00,4434.379883,4435.959961,4355.540039,1600850000,4418.549805
2000-02-15 00:00:00-05:00,4415.52002,4440.620117,4291.100098,1708930000,4420.77002
2000-02-16 00:00:00-05:00,4427.189941,4477.640137,4413.660156,1782130000,4427.649902
2000-02-17 00:00:00-05:00,4483.009766,4553.140137,4444.75,2008440000,4548.919922
2000-02-18 00:00:00-05:00,4563.720215,4564.450195,4404.609863,1898410000,4411.740234
2000-02-22 00:00:00-05:00,4432.830078,4443.939941,4291.009766,1772290000,4382.120117
2000-02-23 00:00:00-05:00,4406.879883,4567.970215,4401.379883,1892800000,4550.330078
2000-02-24 00:00:00-05:00,4583.890137,4620.029785,4495.200195,1944050000,4617.649902
2000-02-25 00:00:00-05:00,4618.830078,4662.930176,4576.189941,1825500000,4590.5
2000-02-28 00:00:00-05:00,4575.069824,4626.720215,4466.419922,1798070000,4577.850098
2000-02-29 00:00:00-05:00,4646.640137,4698.459961,4637.169922,2088840000,4696.689941
