Date,Open,High,Low,Volume,Close
2000-01-03 00:00:00-05:00,1469.25,1478,1438.359985,931800000,1455.219971
2000-01-04 00:00:00-05:00,1455.219971,1455.219971,1397.430054,1009000000,1399.420044
2000-01-05 00:00:00-05:00,1399.420044,1413.27002,1377.680054,1085500000,1402.109985
2000-01-06 00:00:00-05:00,1402.109985,1411.900024,1392.099976,1092300000,1403.449951
2000-01-07 00:00:00-05:00,1403.449951,1441.469971,1400.72998,1225200000,1441.469971
2000-01-10 00:00:00-05:00,1441.469971,1464.359985,1441.469971,1064800000,1457.599976
2000-01-11 00:00:00-05:00,1457.599976,1458.660034,1434.420044,1014000000,1438.560059
2000-01-12 00:00:00-05:00,1438.560059,1442.599976,1427.079956,974600000,1432.25
2000-01-13 00:00:00-05:00,1432.25,1454.199951,1432.25,1030400000,1449.680054
2000-01-14 00:00:00-05:00,1449.680054,1473,1449.680054,1085900000,1465.150024
2000-01-18 00:00:00-05:00,1465.150024,1465.150024,1451.300049,1056700000,1455.140015
2000-01-19 00:00:00-05:00,1455.140015,1461.390015,1448.680054,1087800000,1455.900024
2000-01-20 00:00:00-05:00,1455.900024,1465.709961,1438.540039,1100700000,1445.569946
2000-01-21 00:00:00-05:00,1445.569946,1453.180054,1439.599976,1209800000,1441.359985
2000-01-24 00:00:00-05:00,1441.359985,1454.089966,1395.420044,1115800000,1401.530029
2000-01-25 00:00:00-05:00,1401.530029,1414.26001,1388.48999,1073700000,1410.030029
2000-01-26 00:00:00-05:00,1410.030029,1412.72998,1400.160034,1117300000,1404.089966
2000-01-27 00:00:00-05:00,1404.089966,1418.859985,1370.98999,1129500000,1398.560059
2000-01-28 00:00:00-05:00,1398.560059,1398.560059,1356.199951,1095800000,1360.160034
2000-01-31 00:00:00-05:00,1360.160034,1394.47998,1350.140015,993800000,1394.459961
2000-02-01 00:00:00-05:00,1394.459961,1412.48999,1384.790039,981000000,1409.280029
2000-02-02 00:00:00-05:00,1409.280029,1420.609985,1403.48999,1038600000,1409.119995
2000-02-03 00:00:00-05:00,1409.119995,1425.780029,1398.52002,1146500000,1424.969971
2000-02-04 00:00:00-05:00,1424.969971,1435.910034,1420.630005,1045100000,1424.369995
2000-02-07 00:00:00-05:00,1424.369995,1427.150024,1413.329956,918100000,1424.23999
2000-02-08 00:00:00-05:00,1424.23999,1441.829956,1424.23999,1047700000,1441.719971
2000-02-09 00:00:00-05:00,1441.719971,1444.550049,1411.650024,1050500000,1411.709961
2000-02-10 00:00:00-05:00,1411.699951,1422.099976,1406.430054,1058800000,1416.829956
2000-02-11 00:00:00-05:00,1416.829956,1416.829956,1378.890015,1025700000,1387.119995
2000-02-14 00:00:00-05:00,1387.119995,1394.930054,1380.530029,927300000,1389.939941
2000-02-15 00:00:00-05:00,1389.939941,1407.719971,1376.25,1092100000,1402.050049
2000-02-16 00:00:00-05:00,1402.050049,1404.550049,1385.579956,1018800000,1387.670044
2000-02-17 00:00:00-05:00,1387.670044,1399.880005,1380.069946,1034800000,1388.26001
2000-02-18 00:00:00-05:00,1388.26001,1388.589966,1345.319946,1042300000,1346.089966
2000-02-22 00:00:00-05:00,1346.089966,1358.109985,1331.880005,980000000,1352.170044
2000-02-23 00:00:00-05:00,1352.170044,1370.109985,1342.439941,993700000,1360.689941
2000-02-24 00:00:00-05:00,1360.689941,1364.800049,1329.880005,1215000000,1353.430054
2000-02-25 00:00:00-05:00,1353.430054,1362.140015,1329.150024,1065200000,1333.359985
2000-02-28 00:00:00-05:00,1333.359985,1360.819946,1325.069946,1026500000,1348.050049
2000-02-29 00:00:00-05:00,1348.050049,1369.630005,1348.050049,1204300000,1366.420044
2000-03-01 00:00:00-05:00,1366.420044,1383.459961,1366.420044,1274100000,1379.189941
2000-03-02 00:00:00-05:00,1379.189941,1386.560059,1370.349976,1198600000,1381.76001
2000-03-03 00:00:00-05:00,1381.76001,1410.880005,1381.76001,1150300000,1409.170044
2000-03-06 00:00:00-05:00,1409.170044,1409.73999,1384.75,1029000000,1391.280029
